eventId,participantId,eventToken,action,timestamp_local,timestamp_utcoffset,eventType,eventDate,noSpecifiedTime,startTime,endTime,priority,reminderPrior,reminderPriorSixth,reminderPriorQuarter,reminderPriorHalf,reminderPriorWhole,reminderAtEvent,completed,recurring,recurringStartDate,recurringEndDate,recurringFrequency,recurringSunday,recurringMonday,recurringTuesday,recurringWednesday,recurringThursday,recurringFriday,recurringSaturday,recurringHide,isHealthTrack,healthTrackGoal,healthTrackData,healthTrackType
2093,132,7260A60B-79AD-4EE3-B8D2-69B2116D1419,create,11/10/21 11:11,-800,scheduled,11/11/21,0,8:00:00,9:00:00,1,0,0,0,0,1,1,0,0,11/11/21,,none,0,0,0,0,0,0,0,0,0,,,
2094,132,9F235E01-1E1C-47A3-AF57-31DCF8F2FFB0,create,11/10/21 11:14,-800,scheduled,11/12/21,0,10:00:00,10:30:00,0,0,0,0,0,1,1,0,0,11/12/21,,none,0,0,0,0,0,0,0,0,0,,,
2095,132,CBC3580F-18B6-4875-ACBA-9AD1487A13C9,create,11/10/21 11:39,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,0,1,0,1,11/10/21,,weekly,0,0,0,1,0,0,0,0,1,,,meex
2127,132,CBC3580F-18B6-4875-ACBA-9AD1487A13C9,delete,11/10/21 15:38,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,0,1,0,1,11/10/21,11/10/21,weekly,0,0,0,1,0,0,0,0,1,,,meex
2134,132,92F97469-28EC-4BF5-8FB9-EAB00DC9D379,create,11/10/21 15:39,-800,scheduled,11/10/21,0,15:00:00,17:00:00,0,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2143,132,92F97469-28EC-4BF5-8FB9-EAB00DC9D379,edit,11/10/21 15:40,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2169,132,92F97469-28EC-4BF5-8FB9-EAB00DC9D379,edit,11/10/21 15:47,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,0,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2198,132,68AF16C0-402C-46B1-8EA8-FF06F608E557,create,11/10/21 15:54,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/17/21,,weekly,0,0,0,1,0,0,0,0,0,,,
2254,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,create,11/10/21 16:09,-800,scheduled,11/10/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2256,132,92F97469-28EC-4BF5-8FB9-EAB00DC9D379,delete,11/10/21 16:09,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,0,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2270,132,6B724C10-EE97-4859-A3C4-FC50EC224CA2,create,11/10/21 16:12,-800,scheduled,11/10/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2277,132,6B724C10-EE97-4859-A3C4-FC50EC224CA2,edit,11/10/21 16:13,-800,scheduled,11/10/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2294,132,6B724C10-EE97-4859-A3C4-FC50EC224CA2,delete,11/10/21 16:15,-800,scheduled,11/10/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2300,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,edit,11/10/21 16:17,-800,scheduled,11/10/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,0,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2302,132,D3008AB9-A93E-4B35-8814-95A149E9C0D2,create,11/10/21 16:18,-800,scheduled,11/10/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2304,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,complete,11/10/21 16:18,-800,scheduled,11/10/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,0,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2305,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,delete,11/10/21 16:19,-800,scheduled,11/10/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,0,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2308,132,27180CB5-90A4-43B5-91F0-F894E2608D2E,create,11/10/21 16:20,-800,scheduled,11/10/21,0,7:00:00,7:15:00,1,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2313,132,27180CB5-90A4-43B5-91F0-F894E2608D2E,delete,11/10/21 16:22,-800,scheduled,11/10/21,0,7:00:00,7:15:00,1,0,0,0,0,0,1,0,1,11/10/21,11/10/21,daily,0,0,0,0,0,0,0,0,0,,,
2314,132,42BCDEA3-FCED-4721-8E5E-857C8FA257FC,create,11/10/21 16:23,-800,scheduled,11/10/21,0,9:00:00,9:15:00,1,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2315,132,F4CA6B75-F587-4173-9D30-4D9779620889,create,11/10/21 16:25,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2316,132,42BCDEA3-FCED-4721-8E5E-857C8FA257FC,complete,11/10/21 16:26,-800,scheduled,11/10/21,0,9:00:00,9:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2317,132,F4CA6B75-F587-4173-9D30-4D9779620889,complete,11/10/21 16:26,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2353,132,D3008AB9-A93E-4B35-8814-95A149E9C0D2,complete,11/10/21 20:00,-800,scheduled,11/10/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2354,132,7260A60B-79AD-4EE3-B8D2-69B2116D1419,complete,11/10/21 20:00,-800,scheduled,11/11/21,0,8:00:00,9:00:00,1,0,0,0,0,1,1,1,0,11/11/21,,none,0,0,0,0,0,0,0,0,0,,,
2518,132,FC912733-078B-406D-95FC-D40BFA8E5714,create,11/12/21 8:38,-800,scheduled,11/12/21,0,10:00:00,10:30:00,0,0,0,0,0,0,0,0,0,11/12/21,,none,0,0,0,0,0,0,0,0,0,,,
2519,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,complete,11/12/21 8:39,-800,scheduled,11/12/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2520,132,42BCDEA3-FCED-4721-8E5E-857C8FA257FC,complete,11/12/21 8:39,-800,scheduled,11/12/21,0,9:00:00,9:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2521,132,9F235E01-1E1C-47A3-AF57-31DCF8F2FFB0,complete,11/12/21 8:39,-800,scheduled,11/12/21,0,10:00:00,10:30:00,0,0,0,0,0,1,1,1,0,11/12/21,,none,0,0,0,0,0,0,0,0,0,,,
2522,132,FC912733-078B-406D-95FC-D40BFA8E5714,complete,11/12/21 8:39,-800,scheduled,11/12/21,0,10:00:00,10:30:00,0,0,0,0,0,0,0,1,0,11/12/21,,none,0,0,0,0,0,0,0,0,0,,,
2523,132,60D2B5EC-B878-4215-923B-3C9F8DB3781B,create,11/12/21 8:41,-800,scheduled,11/12/21,0,13:15:00,14:15:00,0,0,0,0,0,0,0,0,0,11/12/21,,none,0,0,0,0,0,0,0,0,0,,,
2524,132,405779EF-DD9F-430A-8AE4-0A4B7A758C19,create,11/12/21 8:43,-800,todo,11/14/21,1,,,0,0,0,0,0,0,1,0,0,11/14/21,,none,0,0,0,0,0,0,0,0,0,,,
2525,132,52239B36-9026-4D30-88B2-3A48BCD1583D,create,11/12/21 8:45,-800,scheduled,11/15/21,0,9:30:00,10:30:00,0,0,0,0,0,1,1,0,0,11/15/21,,none,0,0,0,0,0,0,0,0,0,,,
2526,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,complete,11/12/21 8:48,-800,scheduled,11/16/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,0,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2527,132,002917D4-E5D9-4F42-90E6-3D88A76B183F,create,11/12/21 8:49,-800,scheduled,11/16/21,0,10:00:00,12:30:00,0,0,0,0,0,1,1,0,0,11/16/21,,none,0,0,0,0,0,0,0,0,0,,,
2528,132,1F39D20F-2E3E-4FB6-A440-22E3EF92F581,create,11/12/21 8:50,-800,todo,11/16/21,1,,,0,0,0,0,0,0,1,0,0,11/16/21,,none,0,0,0,0,0,0,0,0,0,,,
2529,132,208C5FCE-B504-443B-AE7A-568EDFE6BBEA,create,11/12/21 8:52,-800,scheduled,11/17/21,0,13:00:00,14:00:00,0,0,0,0,0,1,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
2531,132,B5A7382F-DB3B-4D01-838B-4D7831A5E60F,create,11/12/21 8:54,-800,scheduled,11/19/21,0,17:05:00,18:05:00,0,0,0,0,0,0,1,0,0,11/19/21,,none,0,0,0,0,0,0,0,0,0,,,
2532,132,0FC1FF7C-0724-4041-A602-EC1ECD9B91FB,create,11/12/21 8:56,-800,scheduled,11/22/21,0,8:30:00,9:00:00,0,0,0,0,0,1,1,0,0,11/22/21,,none,0,0,0,0,0,0,0,0,0,,,
2533,132,8CAB9A89-5FE9-4375-8902-D0F143B944EC,create,11/12/21 8:57,-800,scheduled,11/23/21,0,14:05:00,15:05:00,0,0,0,0,0,1,1,0,0,11/23/21,,none,0,0,0,0,0,0,0,0,0,,,
2534,132,A70F44B7-EE60-484F-9CFA-02C64D1DEA08,create,11/12/21 8:58,-800,scheduled,11/24/21,0,8:00:00,9:00:00,0,0,0,0,0,0,1,0,0,11/24/21,,none,0,0,0,0,0,0,0,0,0,,,
2654,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,complete,11/12/21 19:53,-800,scheduled,11/30/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2655,132,42BCDEA3-FCED-4721-8E5E-857C8FA257FC,complete,11/12/21 19:53,-800,scheduled,11/30/21,0,9:00:00,9:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2656,132,D3008AB9-A93E-4B35-8814-95A149E9C0D2,complete,11/12/21 19:53,-800,scheduled,11/30/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2658,132,60D2B5EC-B878-4215-923B-3C9F8DB3781B,complete,11/12/21 20:00,-800,scheduled,11/12/21,0,13:15:00,14:15:00,0,0,0,0,0,0,0,1,0,11/12/21,,none,0,0,0,0,0,0,0,0,0,,,
2659,132,D3008AB9-A93E-4B35-8814-95A149E9C0D2,complete,11/12/21 20:00,-800,scheduled,11/12/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2687,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,complete,11/13/21 10:38,-800,scheduled,11/13/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2688,132,42BCDEA3-FCED-4721-8E5E-857C8FA257FC,complete,11/13/21 10:38,-800,scheduled,11/13/21,0,9:00:00,9:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2718,132,D3008AB9-A93E-4B35-8814-95A149E9C0D2,complete,11/13/21 20:00,-800,scheduled,11/13/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2837,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,complete,11/14/21 22:51,-800,scheduled,11/14/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2838,132,42BCDEA3-FCED-4721-8E5E-857C8FA257FC,complete,11/14/21 22:51,-800,scheduled,11/14/21,0,9:00:00,9:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2839,132,D3008AB9-A93E-4B35-8814-95A149E9C0D2,complete,11/14/21 22:51,-800,scheduled,11/14/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2840,132,405779EF-DD9F-430A-8AE4-0A4B7A758C19,complete,11/14/21 22:51,-800,todo,11/14/21,1,,,0,0,0,0,0,0,1,1,0,11/14/21,,none,0,0,0,0,0,0,0,0,0,,,
2863,132,E2F34336-BE32-41B7-AB3D-D52F21DA4B70,complete,11/15/21 7:51,-800,scheduled,11/15/21,0,9:00:00,9:15:00,1,0,0,1,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2864,132,42BCDEA3-FCED-4721-8E5E-857C8FA257FC,complete,11/15/21 7:51,-800,scheduled,11/15/21,0,9:00:00,9:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2865,132,52239B36-9026-4D30-88B2-3A48BCD1583D,complete,11/15/21 7:51,-800,scheduled,11/15/21,0,9:30:00,10:30:00,0,0,0,0,0,1,1,1,0,11/15/21,,none,0,0,0,0,0,0,0,0,0,,,
2993,132,D3008AB9-A93E-4B35-8814-95A149E9C0D2,complete,11/15/21 18:22,-800,scheduled,11/15/21,0,20:00:00,20:15:00,1,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
