eventId,participantId,eventToken,action,timestamp_local,timestamp_utcoffset,eventType,eventDate,noSpecifiedTime,startTime,endTime,priority,reminderPrior,reminderPriorSixth,reminderPriorQuarter,reminderPriorHalf,reminderPriorWhole,reminderAtEvent,completed,recurring,recurringStartDate,recurringEndDate,recurringFrequency,recurringSunday,recurringMonday,recurringTuesday,recurringWednesday,recurringThursday,recurringFriday,recurringSaturday,recurringHide,isHealthTrack,healthTrackGoal,healthTrackData,healthTrackType
2130,111,CBCCA623-F0AE-4573-BBAB-C2D3F7343435,create,11/10/21 15:38,-800,scheduled,11/10/21,0,15:00:00,17:00:00,0,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2142,111,CBCCA623-F0AE-4573-BBAB-C2D3F7343435,edit,11/10/21 15:40,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2167,111,CBCCA623-F0AE-4573-BBAB-C2D3F7343435,edit,11/10/21 15:47,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2201,111,0532D369-B2EF-4BA2-B36A-EC1ADFB63C61,create,11/10/21 15:55,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/17/21,1/5/22,weekly,0,0,0,1,0,0,0,0,0,,,
2237,111,73BA3953-049D-4A3C-A294-0B1027D10B31,create,11/10/21 16:05,-800,scheduled,11/11/21,0,7:00:00,8:00:00,0,0,0,1,0,0,1,0,1,11/11/21,,daily,0,0,0,0,0,0,0,0,0,,,
2243,111,2E7FC08D-5C4E-4C24-8857-1A20CA0848A6,create,11/10/21 16:07,-800,scheduled,11/11/21,0,17:00:00,18:00:00,0,0,0,1,0,0,1,0,1,11/11/21,,daily,0,0,0,0,0,0,0,0,0,,,
2280,111,73BA3953-049D-4A3C-A294-0B1027D10B31,edit,11/10/21 16:13,-800,scheduled,11/11/21,0,10:00:00,10:30:00,0,0,0,1,0,0,1,0,1,11/11/21,,daily,0,0,0,0,0,0,0,0,0,,,
2282,111,2E7FC08D-5C4E-4C24-8857-1A20CA0848A6,delete,11/10/21 16:13,-800,scheduled,11/11/21,0,17:00:00,18:00:00,0,0,0,1,0,0,1,0,1,11/11/21,11/10/21,daily,0,0,0,0,0,0,0,0,0,,,
2289,111,45381CA9-1C40-4A4C-91EB-A55F1AEA8F26,create,11/10/21 16:14,-800,scheduled,11/11/21,0,19:00:00,19:30:00,0,0,0,1,0,0,1,0,1,11/11/21,,daily,0,0,0,0,0,0,0,0,0,,,
2292,111,6A79104A-A517-4AF3-B29F-9204F8B41B15,edit,11/10/21 16:15,-800,scheduled,11/10/21,0,19:00:00,19:30:00,0,0,0,1,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2320,111,CBCCA623-F0AE-4573-BBAB-C2D3F7343435,complete,11/10/21 16:27,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2321,111,CBCCA623-F0AE-4573-BBAB-C2D3F7343435,complete,11/10/21 16:27,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2322,111,CBCCA623-F0AE-4573-BBAB-C2D3F7343435,complete,11/10/21 16:27,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2324,111,CBCCA623-F0AE-4573-BBAB-C2D3F7343435,complete,11/10/21 16:27,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2769,111,649470F9-64B1-42E7-89F1-D638D652E7EF,create,11/14/21 14:21,-800,scheduled,11/15/21,0,12:30:00,13:30:00,0,0,0,0,0,1,1,0,0,11/15/21,,none,0,0,0,0,0,0,0,0,0,,,
2770,111,EA26D67C-6D42-4D37-8DF7-DF0633082B35,create,11/14/21 14:25,-800,scheduled,11/15/21,0,8:00:00,9:00:00,0,0,0,0,0,1,1,0,0,11/15/21,,none,0,0,0,0,0,0,0,0,0,,,
2771,111,B88B44DA-AD68-4407-9F62-97A96A9558B8,create,11/14/21 14:26,-800,scheduled,11/17/21,0,8:00:00,9:00:00,0,0,0,0,0,1,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
2772,111,223FE6A0-DDEC-4C05-9CCE-80F0519B410C,create,11/14/21 14:28,-800,scheduled,11/17/21,0,12:00:00,13:30:00,0,0,0,0,0,1,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
2773,111,5F107003-71FE-4748-B815-D14F75994D14,create,11/14/21 14:29,-800,scheduled,11/18/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,0,11/18/21,,none,0,0,0,0,0,0,0,0,0,,,
2774,111,5F107003-71FE-4748-B815-D14F75994D14,complete,11/14/21 14:30,-800,scheduled,11/18/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,1,0,11/18/21,,none,0,0,0,0,0,0,0,0,0,,,
2775,111,5F107003-71FE-4748-B815-D14F75994D14,delete,11/14/21 14:30,-800,scheduled,11/18/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,0,11/18/21,,none,0,0,0,0,0,0,0,0,0,,,
2776,111,67E5A2DA-145B-4046-BC78-D7E47A6B75BB,create,11/14/21 14:31,-800,scheduled,11/18/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,1,11/18/21,,yearly,0,0,0,0,0,0,0,0,0,,,
2777,111,87089924-94F5-4A52-B474-04F920AE2389,create,11/14/21 14:32,-800,scheduled,11/18/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,1,11/18/21,,yearly,0,0,0,0,0,0,0,0,0,,,
2778,111,7AC82D8C-6EC7-473C-B784-A5EF87CEA08F,create,11/14/21 14:34,-800,scheduled,11/19/21,0,10:15:00,11:00:00,0,0,0,0,0,1,1,0,0,11/19/21,,none,0,0,0,0,0,0,0,0,0,,,
2779,111,EE6844D8-5229-4AA7-A8ED-1985C002BE3B,create,11/14/21 14:35,-800,scheduled,11/19/21,0,11:00:00,23:59:00,0,0,0,0,0,1,1,0,0,11/19/21,,none,0,0,0,0,0,0,0,0,0,,,
2780,111,CC4C6EE2-A0FC-4159-91F4-B63D5B4AFF7B,create,11/14/21 14:36,-800,scheduled,11/20/21,0,12:45:00,13:45:00,0,0,0,0,0,1,1,0,0,11/20/21,,none,0,0,0,0,0,0,0,0,0,,,
2781,111,99DA04FD-D80F-4387-B04E-63D262B76324,create,11/14/21 14:37,-800,scheduled,11/21/21,0,13:00:00,14:00:00,0,0,0,0,0,1,1,0,0,11/21/21,,none,0,0,0,0,0,0,0,0,0,,,
2782,111,30089733-0CA1-4D2B-97E5-5030B0832EC5,create,11/14/21 14:37,-800,scheduled,11/21/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,1,11/21/21,,yearly,0,0,0,0,0,0,0,0,0,,,
2783,111,53169435-7CC5-4DEE-AFBF-7B5FF1DA4D9B,create,11/14/21 14:38,-800,scheduled,11/22/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,1,11/22/21,,yearly,0,0,0,0,0,0,0,0,0,,,
2784,111,BF7EC6F2-7AEE-4E18-9580-546442E06640,create,11/14/21 14:44,-800,scheduled,11/22/21,0,6:35:00,7:35:00,0,0,0,0,0,1,1,0,0,11/22/21,,none,0,0,0,0,0,0,0,0,0,,,
2785,111,596DEA56-AD3F-401F-B7EE-5157A7060AF4,create,11/14/21 14:45,-800,scheduled,11/23/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,1,11/23/21,,yearly,0,0,0,0,0,0,0,0,0,,,
2786,111,22278B19-9124-44B5-A464-361E76EB542D,create,11/14/21 14:47,-800,scheduled,11/24/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,1,11/24/21,,yearly,0,0,0,0,0,0,0,0,0,,,
2787,111,5CC7D1EE-FAF8-4EA4-B423-EF08EC1A2D24,create,11/14/21 14:48,-800,scheduled,11/20/21,0,15:30:00,16:30:00,0,0,0,0,0,1,1,0,0,11/20/21,,none,0,0,0,0,0,0,0,0,0,,,
2788,111,6CB2305D-E4AB-4BE5-8E3C-AC68C89FBA74,create,11/14/21 14:49,-800,scheduled,11/25/21,0,9:00:00,10:00:00,0,0,0,0,0,1,1,0,0,11/25/21,,none,0,0,0,0,0,0,0,0,0,,,
2789,111,1F54B3C7-4C89-4126-9935-01C36D253D43,create,11/14/21 14:50,-800,scheduled,11/25/21,0,9:00:00,9:30:00,0,0,0,0,0,1,1,0,1,11/25/21,,yearly,0,0,0,0,0,0,0,0,0,,,
2790,111,FE67DC58-1163-4FA1-BC49-6690C2D29204,create,11/14/21 14:54,-800,scheduled,12/1/21,0,7:00:00,8:00:00,0,0,0,0,0,1,1,0,0,12/1/21,,none,0,0,0,0,0,0,0,0,0,,,
2791,111,FE67DC58-1163-4FA1-BC49-6690C2D29204,edit,11/14/21 14:55,-800,scheduled,12/1/21,0,7:00:00,8:00:00,0,0,0,0,0,1,1,0,0,12/1/21,,none,0,0,0,0,0,0,0,0,0,,,
3267,111,73BA3953-049D-4A3C-A294-0B1027D10B31,complete,11/16/21 11:03,-800,scheduled,11/14/21,0,10:00:00,10:30:00,0,0,0,1,0,0,1,1,0,11/11/21,,daily,0,0,0,0,0,0,0,0,0,,,
3268,111,223FE6A0-DDEC-4C05-9CCE-80F0519B410C,edit,11/16/21 11:07,-800,scheduled,11/17/21,0,12:00:00,13:00:00,0,0,0,0,0,1,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
3340,111,322982DA-4C02-4C2D-AB0B-20B6E846E796,create,11/16/21 11:13,-800,scheduled,12/3/21,0,8:00:00,9:00:00,0,0,0,0,1,0,1,0,0,12/3/21,,none,0,0,0,0,0,0,0,0,0,,,
3342,111,8E7D595C-5D1F-4C6C-B09C-3BDDA5FD3065,create,11/16/21 11:14,-800,scheduled,12/6/21,0,8:00:00,9:00:00,0,0,0,0,0,1,1,0,0,12/6/21,,none,0,0,0,0,0,0,0,0,0,,,
3343,111,48EDB3A3-BEF8-410B-954D-FD23E49D75BE,create,11/16/21 11:15,-800,scheduled,12/8/21,0,8:00:00,9:00:00,0,0,0,0,0,1,1,0,0,12/8/21,,none,0,0,0,0,0,0,0,0,0,,,
3345,111,EA04154B-03D3-4652-A81C-665B53228EEE,create,11/16/21 11:18,-800,scheduled,12/8/21,0,11:00:00,12:00:00,0,0,0,0,0,1,1,0,0,12/8/21,,none,0,0,0,0,0,0,0,0,0,,,
3347,111,F6EF9EC0-1019-45C0-AAA9-BD8E675E1F93,create,11/16/21 11:19,-800,scheduled,12/9/21,0,11:00:00,12:00:00,1,0,0,0,0,1,1,0,0,12/9/21,,none,0,0,0,0,0,0,0,0,0,,,
