eventId,participantId,eventToken,action,timestamp_local,timestamp_utcoffset,eventType,eventDate,noSpecifiedTime,startTime,endTime,priority,reminderPrior,reminderPriorSixth,reminderPriorQuarter,reminderPriorHalf,reminderPriorWhole,reminderAtEvent,completed,recurring,recurringStartDate,recurringEndDate,recurringFrequency,recurringSunday,recurringMonday,recurringTuesday,recurringWednesday,recurringThursday,recurringFriday,recurringSaturday,recurringHide,isHealthTrack,healthTrackGoal,healthTrackData,healthTrackType
2114,137,64B2F236-7C03-4579-BE3F-EC14ECB149F5,create,11/10/21 14:07,-800,scheduled,11/3/21,0,15:00:00,17:00:00,1,0,0,1,0,0,1,0,1,11/3/21,,weekly,0,0,0,1,0,0,0,0,1,,,meex
2148,137,64B2F236-7C03-4579-BE3F-EC14ECB149F5,edit,11/10/21 15:41,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/3/21,,weekly,0,0,0,1,0,0,0,0,1,,,meex
2154,137,64B2F236-7C03-4579-BE3F-EC14ECB149F5,delete,11/10/21 15:44,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/3/21,,weekly,0,0,0,1,0,0,0,0,1,,,meex
2157,137,64B2F236-7C03-4579-BE3F-EC14ECB149F5,delete,11/10/21 15:44,-800,scheduled,11/3/21,0,15:00:00,17:00:00,1,0,0,1,0,0,1,0,1,11/3/21,11/10/21,weekly,0,0,0,1,0,0,0,0,1,,,meex
2163,137,79ED83E0-EEA8-414C-A8F8-EC321AE595FE,create,11/10/21 15:46,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2203,137,15B5C4A7-39E4-40B3-A70F-7A490AB48941,create,11/10/21 15:55,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/17/21,,weekly,0,0,0,1,0,0,0,0,0,,,
2246,137,E8554340-26A7-4FED-9C43-9CE925864A14,create,11/10/21 16:07,-800,scheduled,11/10/21,0,15:05:00,15:15:00,0,0,1,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2264,137,E8554340-26A7-4FED-9C43-9CE925864A14,edit,11/10/21 16:11,-800,scheduled,11/10/21,0,9:30:00,17:30:00,0,0,1,0,0,0,1,0,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2271,137,E8554340-26A7-4FED-9C43-9CE925864A14,edit,11/10/21 16:12,-800,scheduled,11/10/21,0,9:30:00,21:30:00,0,0,1,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2272,137,E8554340-26A7-4FED-9C43-9CE925864A14,complete,11/10/21 16:12,-800,scheduled,11/10/21,0,9:30:00,21:30:00,0,0,1,0,0,0,1,1,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2281,137,E8554340-26A7-4FED-9C43-9CE925864A14,edit,11/10/21 16:13,-800,scheduled,11/10/21,0,9:30:00,9:35:00,1,0,1,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2287,137,E8554340-26A7-4FED-9C43-9CE925864A14,complete,11/10/21 16:13,-800,scheduled,11/10/21,0,9:30:00,9:35:00,1,0,1,0,0,0,1,1,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
3839,137,15B5C4A7-39E4-40B3-A70F-7A490AB48941,complete,11/17/21 9:24,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/17/21,,weekly,0,0,0,1,0,0,0,0,0,,,
3840,137,E8554340-26A7-4FED-9C43-9CE925864A14,complete,11/17/21 9:24,-800,scheduled,11/17/21,0,15:05:00,15:15:00,0,0,1,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
3841,137,E8554340-26A7-4FED-9C43-9CE925864A14,complete,11/17/21 9:24,-800,scheduled,11/17/21,0,15:05:00,15:15:00,0,0,1,0,0,0,1,0,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
3843,137,E8554340-26A7-4FED-9C43-9CE925864A14,complete,11/17/21 9:24,-800,scheduled,11/17/21,0,15:05:00,15:15:00,0,0,1,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
3844,137,E8554340-26A7-4FED-9C43-9CE925864A14,edit,11/17/21 9:25,-800,scheduled,11/17/21,0,14:15:00,15:15:00,1,0,1,0,0,0,1,0,1,11/17/21,,daily,0,0,0,0,0,0,0,0,0,,,
3845,137,E8554340-26A7-4FED-9C43-9CE925864A14,complete,11/17/21 9:29,-800,scheduled,11/17/21,0,14:15:00,15:15:00,1,0,1,0,0,0,1,1,0,11/17/21,,daily,0,0,0,0,0,0,0,0,0,,,
3848,137,E4046296-786E-4F0A-A2C0-04478E5261A3,create,11/17/21 10:54,-800,scheduled,11/18/21,0,14:00:00,16:00:00,1,0,0,0,1,0,1,0,0,11/18/21,,none,0,0,0,0,0,0,0,0,0,,,
3857,137,E8554340-26A7-4FED-9C43-9CE925864A14,delete,11/17/21 10:55,-800,scheduled,11/18/21,0,14:15:00,15:15:00,1,0,1,0,0,0,1,0,1,11/17/21,11/17/21,daily,0,0,0,0,0,0,0,0,0,,,
3860,137,E4046296-786E-4F0A-A2C0-04478E5261A3,complete,11/17/21 10:55,-800,scheduled,11/18/21,0,14:00:00,16:00:00,1,0,0,0,1,0,1,1,0,11/18/21,,none,0,0,0,0,0,0,0,0,0,,,
3863,137,A136BF3F-3E44-4D62-901D-D08D7E109FA0,create,11/17/21 12:12,-800,scheduled,11/23/21,0,14:00:00,15:30:00,1,0,0,0,1,0,1,0,0,11/23/21,,none,0,0,0,0,0,0,0,0,0,,,
3865,137,A136BF3F-3E44-4D62-901D-D08D7E109FA0,complete,11/17/21 12:12,-800,scheduled,11/23/21,0,14:00:00,15:30:00,1,0,0,0,1,0,1,1,0,11/23/21,,none,0,0,0,0,0,0,0,0,0,,,
3868,137,93013139-E7C1-4E1D-B51A-7A639C0B75E6,create,11/17/21 12:14,-800,scheduled,11/23/21,0,11:30:00,12:30:00,1,0,0,0,1,0,1,0,0,11/23/21,,none,0,0,0,0,0,0,0,0,0,,,
3869,137,BAF10E10-5F24-4D0B-8B05-DD65F5B393F4,create,11/17/21 12:15,-800,scheduled,11/23/21,0,18:30:00,19:30:00,1,0,0,0,1,0,1,0,0,11/23/21,,none,0,0,0,0,0,0,0,0,0,,,
3870,137,93013139-E7C1-4E1D-B51A-7A639C0B75E6,complete,11/17/21 12:15,-800,scheduled,11/23/21,0,11:30:00,12:30:00,1,0,0,0,1,0,1,1,0,11/23/21,,none,0,0,0,0,0,0,0,0,0,,,
3871,137,BAF10E10-5F24-4D0B-8B05-DD65F5B393F4,complete,11/17/21 12:15,-800,scheduled,11/23/21,0,18:30:00,19:30:00,1,0,0,0,1,0,1,1,0,11/23/21,,none,0,0,0,0,0,0,0,0,0,,,
3872,137,29492F2E-AC86-4ACF-80B8-A305907B357C,create,11/17/21 12:18,-800,scheduled,11/18/21,0,11:00:00,12:30:00,1,0,0,0,1,0,1,0,0,11/18/21,,none,0,0,0,0,0,0,0,0,0,,,
3873,137,29492F2E-AC86-4ACF-80B8-A305907B357C,complete,11/17/21 12:18,-800,scheduled,11/18/21,0,11:00:00,12:30:00,1,0,0,0,1,0,1,1,0,11/18/21,,none,0,0,0,0,0,0,0,0,0,,,
3874,137,FB52318E-FC3C-4D66-8483-1B201DE7E65C,create,11/17/21 12:21,-800,scheduled,11/19/21,0,7:30:00,9:00:00,1,0,0,0,1,0,1,0,0,11/19/21,,none,0,0,0,0,0,0,0,0,0,,,
3875,137,FB52318E-FC3C-4D66-8483-1B201DE7E65C,complete,11/17/21 12:21,-800,scheduled,11/19/21,0,7:30:00,9:00:00,1,0,0,0,1,0,1,1,0,11/19/21,,none,0,0,0,0,0,0,0,0,0,,,
3876,137,53C5B10F-3FC5-490E-A4E6-FD320A4F069F,create,11/17/21 12:22,-800,scheduled,11/19/21,0,13:00:00,15:00:00,1,0,0,0,0,1,1,0,0,11/19/21,,none,0,0,0,0,0,0,0,0,0,,,
3877,137,53C5B10F-3FC5-490E-A4E6-FD320A4F069F,complete,11/17/21 12:22,-800,scheduled,11/19/21,0,13:00:00,15:00:00,1,0,0,0,0,1,1,1,0,11/19/21,,none,0,0,0,0,0,0,0,0,0,,,
3878,137,AB85CFE7-B8C6-4767-9B46-C78AB7BA8E1D,create,11/17/21 12:24,-800,scheduled,11/22/21,0,10:00:00,12:30:00,1,0,0,0,0,1,1,0,0,11/22/21,,none,0,0,0,0,0,0,0,0,0,,,
3879,137,AB85CFE7-B8C6-4767-9B46-C78AB7BA8E1D,complete,11/17/21 12:24,-800,scheduled,11/22/21,0,10:00:00,12:30:00,1,0,0,0,0,1,1,1,0,11/22/21,,none,0,0,0,0,0,0,0,0,0,,,
3884,137,E3294395-9FEB-4EC7-A2D9-9241A671BF98,create,11/17/21 12:25,-800,scheduled,11/22/21,0,13:00:00,13:30:00,1,0,0,1,0,0,1,0,1,11/22/21,,weekly,0,0,0,1,0,0,0,0,0,,,
3890,137,44036BAD-67F8-4EC2-ADA1-53667824076B,create,11/17/21 12:28,-800,scheduled,11/22/21,0,13:00:00,13:30:00,1,0,0,1,0,0,0,0,1,11/22/21,,weekly,0,1,0,0,0,0,0,0,0,,,
3891,137,78C96E85-6D14-4E76-8770-883F3746C908,create,11/17/21 12:29,-800,scheduled,11/22/21,0,19:00:00,21:00:00,1,0,0,0,0,1,0,0,0,11/22/21,,none,0,0,0,0,0,0,0,0,0,,,
3892,137,44036BAD-67F8-4EC2-ADA1-53667824076B,complete,11/17/21 12:29,-800,scheduled,11/22/21,0,13:00:00,13:30:00,1,0,0,1,0,0,0,1,0,11/22/21,,weekly,0,1,0,0,0,0,0,0,0,,,
3895,137,B28A0078-9339-4E79-AA2E-CE14E70D4737,create,11/17/21 15:52,-800,todo,11/17/21,1,,,0,0,0,0,0,0,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
3897,137,E8554340-26A7-4FED-9C43-9CE925864A14,complete,11/17/21 15:52,-800,scheduled,11/17/21,0,14:15:00,15:15:00,1,0,1,0,0,0,1,0,0,11/17/21,,daily,0,0,0,0,0,0,0,0,0,,,
3901,137,15B5C4A7-39E4-40B3-A70F-7A490AB48941,complete,11/17/21 15:53,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/17/21,,weekly,0,0,0,1,0,0,0,0,0,,,
3905,137,B28A0078-9339-4E79-AA2E-CE14E70D4737,complete,11/17/21 15:53,-800,todo,11/17/21,1,,,0,0,0,0,0,0,1,1,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
3908,137,78C96E85-6D14-4E76-8770-883F3746C908,complete,11/17/21 12:29,-800,scheduled,11/22/21,0,19:00:00,21:00:00,1,0,0,0,0,1,0,1,0,11/22/21,,none,0,0,0,0,0,0,0,0,0,,,
3913,137,E3294395-9FEB-4EC7-A2D9-9241A671BF98,delete,11/17/21 12:30,-800,scheduled,11/24/21,0,13:00:00,13:30:00,1,0,0,1,0,0,1,0,0,11/22/21,,weekly,0,0,0,1,0,0,0,0,0,,,
3914,137,B28A0078-9339-4E79-AA2E-CE14E70D4737,complete,11/17/21 15:54,-800,todo,11/17/21,1,,,0,0,0,0,0,0,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
3917,137,15B5C4A7-39E4-40B3-A70F-7A490AB48941,complete,11/17/21 12:39,-800,scheduled,11/24/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/17/21,,weekly,0,0,0,1,0,0,0,0,0,,,
3918,137,B28A0078-9339-4E79-AA2E-CE14E70D4737,complete,11/17/21 15:55,-800,todo,11/17/21,1,,,0,0,0,0,0,0,1,1,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
3919,137,B28A0078-9339-4E79-AA2E-CE14E70D4737,complete,11/17/21 15:55,-800,todo,11/17/21,1,,,0,0,0,0,0,0,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
3920,137,B28A0078-9339-4E79-AA2E-CE14E70D4737,complete,11/17/21 15:55,-800,todo,11/17/21,1,,,0,0,0,0,0,0,1,1,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
3922,137,B28A0078-9339-4E79-AA2E-CE14E70D4737,complete,11/17/21 15:55,-800,todo,11/17/21,1,,,0,0,0,0,0,0,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
