eventId,participantId,eventToken,action,timestamp_local,timestamp_utcoffset,eventType,eventDate,noSpecifiedTime,startTime,endTime,priority,reminderPrior,reminderPriorSixth,reminderPriorQuarter,reminderPriorHalf,reminderPriorWhole,reminderAtEvent,completed,recurring,recurringStartDate,recurringEndDate,recurringFrequency,recurringSunday,recurringMonday,recurringTuesday,recurringWednesday,recurringThursday,recurringFriday,recurringSaturday,recurringHide,isHealthTrack,healthTrackGoal,healthTrackData,healthTrackType
1330,116,A33439D8-9745-4C1D-B421-3838B26EEA12,create,11/2/21 16:45,-700,scheduled,4/6/22,0,8:00:00,9:00:00,1,0,0,0,0,1,1,0,0,4/6/22,,none,0,0,0,0,0,0,0,0,0,,,
1340,116,B092628C-9BB1-40D9-A83E-E073E0DBBFF6,create,11/3/21 21:08,-700,scheduled,11/4/21,0,11:00:00,12:00:00,1,0,0,0,0,0,1,0,0,11/4/21,,none,0,0,0,0,0,0,0,0,0,,,
1341,116,B092628C-9BB1-40D9-A83E-E073E0DBBFF6,edit,11/3/21 21:38,-700,scheduled,11/4/21,0,11:00:00,12:00:00,0,0,0,0,0,1,0,0,0,11/4/21,,none,0,0,0,0,0,0,0,0,0,,,
1342,116,A968510C-B9B1-459F-B271-A22B9786F77E,create,11/3/21 21:43,-700,scheduled,11/4/21,0,9:00:00,9:30:00,1,0,0,0,0,0,1,0,1,11/4/21,,weekly,0,0,0,1,0,0,0,0,0,,,
1343,116,C6470D8A-97FD-4B73-8944-A44C4627FD4A,create,11/3/21 21:51,-700,scheduled,11/5/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,0,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1344,116,BFF1C8CE-B704-4E01-B02D-0B0F0B0F148E,create,11/3/21 21:54,-700,scheduled,11/8/21,0,10:15:00,10:30:00,1,0,0,0,0,0,1,0,0,11/8/21,,none,0,0,0,0,0,0,0,0,0,,,
1345,116,7957687A-04A0-4272-B8EE-2E5671CEDF09,create,11/3/21 21:56,-700,scheduled,11/9/21,0,11:00:00,12:00:00,1,0,0,1,0,0,1,0,0,11/9/21,,none,0,0,0,0,0,0,0,0,0,,,
1353,116,9211EC8D-5CF8-448A-9AEA-ABF026E3F1C1,create,11/4/21 8:54,-700,scheduled,11/8/21,0,8:00:00,17:00:00,1,0,0,0,1,0,1,0,0,11/8/21,,none,0,0,0,0,0,0,0,0,0,,,
1393,116,A968510C-B9B1-459F-B271-A22B9786F77E,complete,11/5/21 8:54,-700,scheduled,11/10/21,0,9:00:00,9:30:00,1,0,0,0,0,0,1,1,0,11/4/21,,weekly,0,0,0,1,0,0,0,0,0,,,
1394,116,C6470D8A-97FD-4B73-8944-A44C4627FD4A,edit,11/5/21 8:56,-700,scheduled,11/5/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,0,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1395,116,C6470D8A-97FD-4B73-8944-A44C4627FD4A,complete,11/5/21 8:56,-700,scheduled,11/5/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,1,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1396,116,C6470D8A-97FD-4B73-8944-A44C4627FD4A,edit,11/5/21 9:02,-700,scheduled,11/5/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,0,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1397,116,C6470D8A-97FD-4B73-8944-A44C4627FD4A,complete,11/5/21 9:02,-700,scheduled,11/5/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,1,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1398,116,C6470D8A-97FD-4B73-8944-A44C4627FD4A,complete,11/5/21 9:02,-700,scheduled,11/5/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,0,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1527,116,2AB4DFBB-B3F9-44BE-8701-ED4CF5A70A92,create,11/5/21 15:32,-700,scheduled,11/5/21,0,15:45:00,16:00:00,1,0,0,0,0,0,1,0,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1538,116,2AB4DFBB-B3F9-44BE-8701-ED4CF5A70A92,edit,11/5/21 19:20,-700,scheduled,11/5/21,0,15:45:00,16:00:00,1,0,0,0,0,0,1,0,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1539,116,C6470D8A-97FD-4B73-8944-A44C4627FD4A,edit,11/5/21 19:22,-700,scheduled,11/5/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,0,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1540,116,AEC3054B-3CA0-4843-8E4C-9FC5F0E20276,create,11/5/21 19:27,-700,scheduled,11/5/21,0,17:00:00,18:00:00,0,0,0,0,0,0,1,0,0,11/5/21,,none,0,0,0,0,0,0,0,0,0,,,
1541,116,C3C1905B-12AC-482A-9E01-55B32350ABF3,create,11/6/21 10:14,-700,scheduled,11/6/21,0,11:00:00,13:00:00,0,0,0,0,0,0,0,0,0,11/6/21,,none,0,0,0,0,0,0,0,0,0,,,
1542,116,C3C1905B-12AC-482A-9E01-55B32350ABF3,edit,11/6/21 14:13,-700,scheduled,11/6/21,0,11:00:00,13:00:00,0,0,0,0,0,0,0,0,0,11/6/21,,none,0,0,0,0,0,0,0,0,0,,,
1549,116,3FDDA4BD-8AE2-4F62-9DC8-5B28C8571454,create,11/7/21 12:08,-800,scheduled,11/6/21,0,13:30:00,15:30:00,0,0,0,0,0,0,1,0,0,11/6/21,,none,0,0,0,0,0,0,0,0,0,,,
1556,116,3FDDA4BD-8AE2-4F62-9DC8-5B28C8571454,complete,11/7/21 23:04,-800,scheduled,11/6/21,0,13:30:00,15:30:00,0,0,0,0,0,0,1,1,0,11/6/21,,none,0,0,0,0,0,0,0,0,0,,,
1557,116,9211EC8D-5CF8-448A-9AEA-ABF026E3F1C1,complete,11/8/21 8:32,-800,scheduled,11/8/21,0,8:00:00,17:00:00,1,0,0,0,1,0,1,1,0,11/8/21,,none,0,0,0,0,0,0,0,0,0,,,
1558,116,9211EC8D-5CF8-448A-9AEA-ABF026E3F1C1,complete,11/8/21 8:32,-800,scheduled,11/8/21,0,8:00:00,17:00:00,1,0,0,0,1,0,1,0,0,11/8/21,,none,0,0,0,0,0,0,0,0,0,,,
1559,116,9211EC8D-5CF8-448A-9AEA-ABF026E3F1C1,edit,11/8/21 8:34,-800,scheduled,11/8/21,0,8:00:00,17:00:00,1,0,0,0,1,0,1,0,0,11/8/21,,none,0,0,0,0,0,0,0,0,0,,,
