eventId,participantId,eventToken,action,timestamp_local,timestamp_utcoffset,eventType,eventDate,noSpecifiedTime,startTime,endTime,priority,reminderPrior,reminderPriorSixth,reminderPriorQuarter,reminderPriorHalf,reminderPriorWhole,reminderAtEvent,completed,recurring,recurringStartDate,recurringEndDate,recurringFrequency,recurringSunday,recurringMonday,recurringTuesday,recurringWednesday,recurringThursday,recurringFriday,recurringSaturday,recurringHide,isHealthTrack,healthTrackGoal,healthTrackData,healthTrackType
2151,130,2E82B780-7E0B-4AA5-BCE9-8B8EC96B9035,edit,11/10/21 15:42,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2152,130,2E82B780-7E0B-4AA5-BCE9-8B8EC96B9035,edit,11/10/21 15:42,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2161,130,2E82B780-7E0B-4AA5-BCE9-8B8EC96B9035,edit,11/10/21 15:45,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2177,130,2E82B780-7E0B-4AA5-BCE9-8B8EC96B9035,edit,11/10/21 15:49,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2185,130,C8269317-5B40-4588-B688-16BDD08293F2,create,11/10/21 15:51,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
2189,130,C8269317-5B40-4588-B688-16BDD08293F2,delete,11/10/21 15:51,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/17/21,,none,0,0,0,0,0,0,0,0,0,,,
2200,130,B5C74DF4-8904-4ADA-94CC-25403957359B,create,11/10/21 15:55,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/17/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2207,130,B5C74DF4-8904-4ADA-94CC-25403957359B,edit,11/10/21 15:55,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/17/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2226,130,B5C74DF4-8904-4ADA-94CC-25403957359B,edit,11/10/21 16:00,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/17/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2241,130,16A6FF39-9DED-4782-A04A-65186AAA9E38,create,11/10/21 16:06,-800,scheduled,11/10/21,0,8:00:00,8:15:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2247,130,CCC23186-6D67-489A-8858-4630808BC5E6,create,11/10/21 16:08,-800,scheduled,11/10/21,0,21:00:00,21:10:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2248,130,16A6FF39-9DED-4782-A04A-65186AAA9E38,complete,11/10/21 16:08,-800,scheduled,11/10/21,0,8:00:00,8:15:00,0,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2259,130,16A6FF39-9DED-4782-A04A-65186AAA9E38,edit,11/10/21 16:10,-800,scheduled,11/10/21,0,7:30:00,7:35:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2263,130,16A6FF39-9DED-4782-A04A-65186AAA9E38,edit,11/10/21 16:10,-800,scheduled,11/10/21,0,7:30:00,7:45:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2265,130,CCC23186-6D67-489A-8858-4630808BC5E6,edit,11/10/21 16:11,-800,scheduled,11/10/21,0,21:00:00,21:15:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2267,130,16A6FF39-9DED-4782-A04A-65186AAA9E38,edit,11/10/21 16:12,-800,scheduled,11/10/21,0,7:30:00,7:45:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,0,0,,,
2275,130,16A6FF39-9DED-4782-A04A-65186AAA9E38,delete,11/10/21 16:12,-800,scheduled,11/10/21,0,7:30:00,7:45:00,0,0,0,0,0,0,1,0,1,11/10/21,11/10/21,daily,0,0,0,0,0,0,0,0,0,,,
2276,130,CCC23186-6D67-489A-8858-4630808BC5E6,delete,11/10/21 16:12,-800,scheduled,11/10/21,0,21:00:00,21:15:00,0,0,0,0,0,0,1,0,1,11/10/21,11/10/21,daily,0,0,0,0,0,0,0,0,0,,,
2284,130,E213BD8B-770D-4B85-8DF9-89EB42AA24D5,create,11/10/21 16:14,-800,scheduled,11/10/21,0,7:30:00,7:45:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
2291,130,E83D18CA-801F-44FA-9432-226F01E14ACF,create,11/10/21 16:15,-800,scheduled,11/10/21,0,21:00:00,21:15:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
2325,130,E83D18CA-801F-44FA-9432-226F01E14ACF,edit,11/10/21 16:27,-800,scheduled,11/10/21,0,21:30:00,21:45:00,0,0,0,0,0,0,1,0,1,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
2326,130,2E82B780-7E0B-4AA5-BCE9-8B8EC96B9035,complete,11/10/21 16:28,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2327,130,2E82B780-7E0B-4AA5-BCE9-8B8EC96B9035,complete,11/10/21 16:28,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2331,130,E213BD8B-770D-4B85-8DF9-89EB42AA24D5,complete,11/10/21 16:28,-800,scheduled,11/10/21,0,7:30:00,7:45:00,0,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
2332,130,2E82B780-7E0B-4AA5-BCE9-8B8EC96B9035,complete,11/10/21 16:28,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2339,130,B5C74DF4-8904-4ADA-94CC-25403957359B,edit,11/10/21 16:35,-800,scheduled,11/24/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/24/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2363,130,E83D18CA-801F-44FA-9432-226F01E14ACF,complete,11/10/21 22:22,-800,scheduled,11/24/21,0,21:30:00,21:45:00,0,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
2364,130,B5C74DF4-8904-4ADA-94CC-25403957359B,complete,11/10/21 22:22,-800,scheduled,11/24/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/24/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2365,130,E213BD8B-770D-4B85-8DF9-89EB42AA24D5,complete,11/10/21 22:22,-800,scheduled,11/24/21,0,7:30:00,7:45:00,0,0,0,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
2366,130,E213BD8B-770D-4B85-8DF9-89EB42AA24D5,complete,11/10/21 22:23,-800,scheduled,11/24/21,0,7:30:00,7:45:00,0,0,0,0,0,0,1,0,0,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
2367,130,B5C74DF4-8904-4ADA-94CC-25403957359B,complete,11/10/21 22:23,-800,scheduled,11/24/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,0,11/24/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2368,130,E83D18CA-801F-44FA-9432-226F01E14ACF,complete,11/10/21 22:23,-800,scheduled,11/24/21,0,21:30:00,21:45:00,0,0,0,0,0,0,1,0,0,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
