eventId,participantId,eventToken,action,timestamp_local,timestamp_utcoffset,eventType,eventDate,noSpecifiedTime,startTime,endTime,priority,reminderPrior,reminderPriorSixth,reminderPriorQuarter,reminderPriorHalf,reminderPriorWhole,reminderAtEvent,completed,recurring,recurringStartDate,recurringEndDate,recurringFrequency,recurringSunday,recurringMonday,recurringTuesday,recurringWednesday,recurringThursday,recurringFriday,recurringSaturday,recurringHide,isHealthTrack,healthTrackGoal,healthTrackData,healthTrackType
1390,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,create,11/4/21 15:58,-700,scheduled,11/4/21,0,14:30:00,17:00:00,1,0,0,0,0,0,1,0,1,11/4/21,12/8/21,daily,0,0,0,0,0,0,0,0,0,,,
1391,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,edit,11/4/21 16:01,-700,scheduled,11/10/21,0,14:30:00,17:00:00,1,0,0,0,0,0,1,0,1,11/10/21,12/8/21,daily,0,0,0,0,0,0,0,0,0,,,
1392,105,75508896-BDCE-42C3-98AC-1D98531332D5,create,11/4/21 16:04,-700,scheduled,11/4/21,0,18:30:00,19:30:00,1,0,0,1,0,0,1,0,1,11/4/21,,weekly,0,0,0,0,1,0,0,0,0,,,
2126,105,521FA132-DA6D-4843-BF9C-5A4F094A120A,create,11/10/21 15:38,-800,scheduled,11/10/21,0,18:00:00,19:00:00,1,0,0,0,1,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2150,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,edit,11/10/21 15:41,-800,scheduled,11/10/21,0,14:30:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,12/8/21,daily,0,0,0,0,0,0,0,0,0,,,
2171,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,edit,11/10/21 15:48,-800,scheduled,11/10/21,0,14:30:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,12/8/21,none,0,0,0,0,0,0,0,0,0,,,
2183,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,edit,11/10/21 15:49,-800,scheduled,11/10/21,0,14:30:00,17:00:00,1,0,0,0,0,1,1,0,0,11/10/21,12/8/21,none,0,0,0,0,0,0,0,0,0,,,
2186,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,delete,11/10/21 15:51,-800,scheduled,11/19/21,0,14:30:00,17:00:00,1,0,0,0,0,0,1,0,1,11/10/21,12/8/21,daily,0,0,0,0,0,0,0,0,0,,,
2190,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,delete,11/10/21 15:51,-800,scheduled,11/9/21,0,14:30:00,17:00:00,1,0,0,0,0,0,1,0,1,11/4/21,12/8/21,daily,0,0,0,0,0,0,0,0,0,,,
2191,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,delete,11/10/21 15:52,-800,scheduled,11/7/21,0,14:30:00,17:00:00,1,0,0,0,0,0,1,0,1,11/4/21,12/8/21,daily,0,0,0,0,0,0,0,0,0,,,
2192,105,0F890046-FBA2-41B2-A8AD-5FF3BD58064E,delete,11/10/21 15:52,-800,scheduled,11/5/21,0,14:30:00,17:00:00,1,0,0,0,0,0,1,0,1,11/4/21,12/8/21,daily,0,0,0,0,0,0,0,0,0,,,
2193,105,75508896-BDCE-42C3-98AC-1D98531332D5,delete,11/10/21 15:52,-800,scheduled,11/11/21,0,18:30:00,19:30:00,1,0,0,1,0,0,1,0,0,11/4/21,,weekly,0,0,0,0,1,0,0,0,0,,,
2194,105,75508896-BDCE-42C3-98AC-1D98531332D5,delete,11/10/21 15:53,-800,scheduled,11/25/21,0,18:30:00,19:30:00,1,0,0,1,0,0,1,0,0,11/4/21,,weekly,0,0,0,0,1,0,0,0,0,,,
2195,105,75508896-BDCE-42C3-98AC-1D98531332D5,delete,11/10/21 15:53,-800,scheduled,12/9/21,0,18:30:00,19:30:00,1,0,0,1,0,0,1,0,0,11/4/21,,weekly,0,0,0,0,1,0,0,0,0,,,
2231,105,AF9BF339-861C-4B8A-9416-9D94E04F3B89,create,11/10/21 16:01,-800,scheduled,11/17/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/17/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2240,105,220D4EDE-5F4F-4251-B4F4-DD72C2B540B5,create,11/10/21 16:05,-800,scheduled,11/17/21,0,10:00:00,10:15:00,0,0,1,0,0,0,1,0,1,11/17/21,,daily,0,0,0,0,0,0,0,1,0,,,
2245,105,0A3665AD-3DD1-4919-9270-82785A29EAD9,create,11/10/21 16:07,-800,scheduled,11/10/21,0,16:00:00,16:15:00,1,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2251,105,0A3665AD-3DD1-4919-9270-82785A29EAD9,edit,11/10/21 16:08,-800,scheduled,11/10/21,0,16:00:00,16:30:00,1,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2261,105,0190CFC4-FEC6-4ED0-B338-694B365EF312,create,11/10/21 16:10,-800,scheduled,11/11/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,0,1,11/11/21,,daily,0,0,0,0,0,0,0,0,0,,,
2262,105,0A3665AD-3DD1-4919-9270-82785A29EAD9,delete,11/10/21 16:10,-800,scheduled,11/10/21,0,16:00:00,16:30:00,1,0,0,0,0,0,1,0,0,11/10/21,,none,0,0,0,0,0,0,0,0,0,,,
2274,105,851241DA-CC0C-4142-9D28-6F953388B5DE,create,11/10/21 16:12,-800,scheduled,11/11/21,0,16:00:00,16:15:00,1,0,0,0,0,0,1,0,1,11/11/21,,daily,0,0,0,0,0,0,0,1,0,,,
2293,105,0190CFC4-FEC6-4ED0-B338-694B365EF312,delete,11/10/21 16:15,-800,scheduled,11/11/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,0,1,11/11/21,11/10/21,daily,0,0,0,0,0,0,0,0,0,,,
2299,105,3EB790FB-B438-43CC-817D-6EDB05BB16FA,create,11/10/21 16:16,-800,scheduled,11/11/21,0,10:00:00,10:15:00,1,0,0,0,0,0,1,0,1,11/11/21,,daily,0,0,0,0,0,0,0,1,0,,,
2301,105,851241DA-CC0C-4142-9D28-6F953388B5DE,delete,11/10/21 16:17,-800,scheduled,11/11/21,0,16:00:00,16:15:00,1,0,0,0,0,0,1,0,1,11/11/21,11/10/21,daily,0,0,0,0,0,0,0,1,0,,,
2303,105,BBB80AB3-6BF6-46D1-9E17-27D02946D456,create,11/10/21 16:18,-800,scheduled,11/11/21,0,16:00:00,16:15:00,1,0,0,0,0,0,1,0,1,11/11/21,,daily,0,0,0,0,0,0,0,1,0,,,
2335,105,8BD43DC1-79E2-471D-BA8F-D59A708411F8,create,11/10/21 16:32,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/10/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2336,105,8BD43DC1-79E2-471D-BA8F-D59A708411F8,edit,11/10/21 16:32,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,0,1,11/10/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2337,105,8BD43DC1-79E2-471D-BA8F-D59A708411F8,complete,11/10/21 16:32,-800,scheduled,11/10/21,0,15:00:00,17:00:00,1,0,0,0,0,1,1,1,0,11/10/21,,weekly,0,0,0,1,0,0,0,1,0,,,
2338,105,BFEB2026-2B1F-4FCE-B91E-5B7865333EE5,create,11/10/21 16:35,-800,scheduled,12/3/21,0,11:00:00,17:05:00,0,0,1,0,0,0,1,0,1,12/3/21,,monthly,0,0,0,0,0,0,0,0,0,,,
2340,105,92E8746B-D36E-4240-8FE2-AABF6EE648B9,create,11/10/21 16:37,-800,scheduled,11/15/21,0,11:00:00,12:00:00,1,0,0,0,0,0,1,0,0,11/15/21,,none,0,0,0,0,0,0,0,0,0,,,
3581,105,220D4EDE-5F4F-4251-B4F4-DD72C2B540B5,complete,11/17/21 9:30,-800,scheduled,12/3/21,0,10:00:00,10:15:00,0,0,1,0,0,0,1,1,0,11/17/21,,daily,0,0,0,0,0,0,0,1,0,,,
3582,105,BBB80AB3-6BF6-46D1-9E17-27D02946D456,complete,11/17/21 9:30,-800,scheduled,12/3/21,0,16:00:00,16:15:00,1,0,0,0,0,0,1,1,0,11/11/21,,daily,0,0,0,0,0,0,0,1,0,,,
